video_id,group_name,start_timestamp,end_timestamp,slide_id,interval_id,aoi_id,aoi_id_global,status,percent,aoi_upper_left_x,aoi_upper_left_y,aoi_lower_right_x,aoi_lower_right_y
3,feedback,320.0,325.0,2,14,0,134,0.0,0.42283384301732924,0.03958333333333333,0.5166666666666667,0.4708333333333333,0.8555555555555555
3,feedback,325.0,330.0,2,15,0,135,0.0,0.40231990231990233,0.03958333333333333,0.5166666666666667,0.4708333333333333,0.8555555555555555
3,feedback,330.0,335.0,2,16,0,136,0.0,0.4202810018326206,0.03958333333333333,0.5166666666666667,0.4708333333333333,0.8555555555555555
3,feedback,335.0,340.0,2,17,0,137,0.0,0.3120928338762215,0.03958333333333333,0.5166666666666667,0.4708333333333333,0.8555555555555555
4,control,0.0,3.333,0,1,2,0,0.0,0.2836310608822457,0.042708333333333334,0.06666666666666667,0.4083333333333333,0.17222222222222222
4,control,3.333,8.333,1,0,2,1,0.0,0.5299356754082137,0.042708333333333334,0.06666666666666667,0.4083333333333333,0.17222222222222222
4,control,8.333,13.333,1,1,5,2,0.0,0.4342857142857143,0.5125,0.29074074074074074,0.8010416666666667,0.6314814814814815
4,control,13.333,18.333,1,2,5,3,0.0,0.2727724000992802,0.5125,0.29074074074074074,0.8010416666666667,0.6314814814814815
4,control,18.333,23.333,1,3,1,4,0.0,0.3433962264150943,0.041666666666666664,0.3851851851851852,0.35833333333333334,0.7129629629629629
4,control,23.333,28.333,1,4,1,5,0.0,0.2774327122153209,0.041666666666666664,0.3851851851851852,0.35833333333333334,0.7129629629629629
4,control,28.333,33.333,1,5,1,6,0.0,0.3168521874191043,0.041666666666666664,0.3851851851851852,0.35833333333333334,0.7129629629629629
4,control,33.333,33.333,1,6,0,7,0,0,0.041666666666666664,0.1685185185185185,0.3625,0.24259259259259258
4,control,33.333,36.666,2,0,1,8,0.0,0.19134577213179832,0.08645833333333333,0.6481481481481481,0.2520833333333333,0.8592592592592593
4,control,36.666,41.666,3,0,4,9,0.0,0.3330741316744427,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,41.666,46.666,3,1,4,10,0.0,0.29063146997929606,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,46.666,51.666,3,2,4,11,0.0,0.30246452576549665,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,51.666,56.666,3,3,4,12,0.0,0.25237381309345325,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,56.666,61.666,3,4,4,13,0.0,0.34937027707808566,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,61.666,66.666,3,5,4,14,0.0,0.25131414267834795,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,66.666,71.666,3,6,4,15,0.0,0.24830869456276622,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,71.666,76.666,3,7,4,16,0.0,0.3473815461346633,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,76.666,81.666,3,8,4,17,0.0,0.33675513269904855,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,81.666,86.666,3,9,4,18,0.0,0.3804511278195489,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,86.666,91.666,3,10,4,19,0.0,0.3211281543790203,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,91.666,96.666,3,11,4,20,0.0,0.3221476510067114,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,96.666,101.666,3,12,4,21,0.0,0.33383800151400456,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,101.666,106.666,3,13,4,22,0.0,0.3506656618939965,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,106.666,111.666,3,14,4,23,0.0,0.3961928934010152,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,111.666,116.666,3,15,4,24,0.0,0.3830603889457523,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,116.666,121.666,3,16,4,25,0.0,0.4576923076923077,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,121.666,126.666,3,17,4,26,0.0,0.4510453850076492,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,126.666,131.666,3,18,4,27,0.0,0.4471042471042471,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,131.666,136.666,3,19,4,28,0.0,0.4155251141552511,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,136.666,141.666,3,20,4,29,0.0,0.4098903900076472,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,141.666,146.666,3,21,4,30,0.0,0.4203415753250064,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,146.666,151.666,3,22,4,31,0.0,0.43070582174137045,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,151.666,156.666,3,23,4,32,0.0,0.48374613003095973,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,156.666,161.666,3,24,4,33,0.0,0.4770056208482371,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,161.666,166.666,3,25,4,34,0.0,0.46593518754784385,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,166.666,171.666,3,26,4,35,0.0,0.44129763130793,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,171.666,176.666,3,27,4,36,0.0,0.4684402712571727,0.4375,0.6092592592592593,0.9052083333333333,0.9074074074074074
4,control,176.666,180.0,4,0,3,37,0.0,0.304972804972805,0.43645833333333334,0.5018518518518519,0.9072916666666667,0.9111111111111111
4,control,180.0,185.0,5,0,7,38,0.0,0.2783901563701615,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,control,185.0,186.666,5,1,7,39,0.0,0.2945258288357749,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,control,186.666,191.666,6,0,7,40,0.0,0.28904249871991805,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,control,191.666,196.666,6,1,7,41,0.0,0.22561135945306338,0.653125,0.4666666666666667,0.8958333333333334,0.7611111111111111
4,control,196.666,201.666,7,0,0,42,0.0,0.26193548387096777,0.041666666666666664,0.06666666666666667,0.4083333333333333,0.2351851851851852
4,control,201.666,206.666,7,1,1,43,0.0,0.27220026350461135,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,206.666,211.666,7,2,1,44,0.0,0.2680279141897131,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
